class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.47671210765838623,0.4657638967037201,-0.8543445467948914,0.9998302459716797,0.48853617906570435,0.45407775044441223,-0.8847136497497559,0.9998950958251953,0.4975678324699402,0.4519606828689575,-0.8848280906677246,0.9999002814292908,0.5075191259384155,0.44977015256881714,-0.8850419521331787,0.9998747110366821,0.4542754292488098,0.4577467441558838,-0.8900781869888306,0.9999332427978516,0.44486165046691895,0.4575596749782562,-0.890241265296936,0.9999328255653381,0.4346315264701843,0.45779550075531006,-0.8904457688331604,0.9999260306358337,0.5276066660881042,0.43161192536354065,-0.820707380771637,0.9998566508293152,0.41936129331588745,0.4464808702468872,-0.8427262306213379,0.9999263286590576,0.4909096658229828,0.4577631652355194,-0.8071834444999695,0.9996606111526489,0.4570106565952301,0.4619029760360718,-0.8138662576675415,0.9997897744178772,0.6010045409202576,0.396889328956604,-0.6504702568054199,0.9996883273124695,0.33624863624572754,0.4099743664264679,-0.6509379148483276,0.9994744062423706,0.7282443642616272,0.3923563063144684,-0.47905510663986206,0.9804656505584717,0.224683478474617,0.3947524130344391,-0.4219096601009369,0.9531387090682983,0.7342107892036438,0.47465696930885315,-0.4749326705932617,0.9856185913085938,0.27400827407836914,0.4810221493244171,-0.32116252183914185,0.9426621198654175,0.7685918211936951,0.4901452958583832,-0.5203908681869507,0.9887734651565552,0.2543241083621979,0.4910120964050293,-0.34596049785614014,0.9462882280349731,0.7449826598167419,0.49150350689888,-0.5288357138633728,0.9884474277496338,0.28925490379333496,0.48829618096351624,-0.37404167652130127,0.9381852746009827,0.7224375009536743,0.4856364130973816,-0.4763907492160797,0.9691290259361267,0.29934483766555786,0.4836592376232147,-0.3276207447052002,0.9211626648902893,0.4866622984409332,0.3527003526687622,0.01590672880411148,0.9995957016944885,0.38156384229660034,0.36538198590278625,-0.015881085768342018,0.9996427297592163,0.4736633002758026,0.36153703927993774,0.47014662623405457,0.1526159644126892,0.3715074062347412,0.38024774193763733,0.4646030068397522,0.2268756479024887,0.46160468459129333,0.347266286611557,1.0245811939239502,0.3250018060207367,0.37618783116340637,0.36600351333618164,1.0119123458862305,0.30014660954475403,0.4246100187301636,0.3512548804283142,1.0905078649520874,0.49673980474472046,0.3757021129131317,0.3592822849750519,1.0784404277801514,0.4367370307445526,0.4603016972541809,0.37523871660232544,1.1269748210906982,0.034238945692777634,0.3884121775627136,0.38371792435646057,1.111180067062378,0.03860185295343399
down,0.47661879658699036,0.4598349630832672,-0.8975414633750916,0.9998125433921814,0.4883076548576355,0.44772812724113464,-0.9296127557754517,0.9998802542686462,0.4974742829799652,0.44552546739578247,-0.9297317266464233,0.9998880624771118,0.5073038339614868,0.44320911169052124,-0.929933488368988,0.9998528957366943,0.4542892277240753,0.45176446437835693,-0.9346804618835449,0.9999271035194397,0.4474240243434906,0.44792473316192627,-0.9348392486572266,0.9999297857284546,0.43677839636802673,0.44688430428504944,-0.9350589513778687,0.9999208450317383,0.527251660823822,0.42411431670188904,-0.8626126646995544,0.9998303651809692,0.4213142395019531,0.4383654296398163,-0.8840592503547668,0.9999197125434875,0.4908622205257416,0.45194458961486816,-0.8478253483772278,0.9995908737182617,0.45713457465171814,0.45653218030929565,-0.8543198704719543,0.9997512698173523,0.6032412052154541,0.39104700088500977,-0.6815842986106873,0.9996863007545471,0.33525988459587097,0.40792396664619446,-0.6854751706123352,0.9994808435440063,0.7283198237419128,0.3917679190635681,-0.5155540704727173,0.982309877872467,0.22420673072338104,0.3959459364414215,-0.46611618995666504,0.9553832411766052,0.7338500618934631,0.47543445229530334,-0.5131988525390625,0.9867238998413086,0.27468639612197876,0.48098909854888916,-0.38023045659065247,0.9456281661987305,0.7683706879615784,0.4901409149169922,-0.5616649389266968,0.9895366430282593,0.2544761002063751,0.4917341470718384,-0.4092633128166199,0.9481061697006226,0.7484857439994812,0.48804041743278503,-0.5702399015426636,0.9891721606254578,0.2903139293193817,0.48825129866600037,-0.43536919355392456,0.9397815465927124,0.7223731875419617,0.4852835536003113,-0.5147606134414673,0.9705488681793213,0.30038443207740784,0.4832193851470947,-0.3862764239311218,0.9229784607887268,0.48699408769607544,0.3458821177482605,0.01232046540826559,0.9996044039726257,0.38154029846191406,0.36122846603393555,-0.012314827181398869,0.9996364116668701,0.47621950507164,0.34825605154037476,0.4977516233921051,0.1533450484275818,0.3701610863208771,0.37500500679016113,0.49861660599708557,0.21879225969314575,0.46301499009132385,0.33322393894195557,1.1007366180419922,0.330058753490448,0.3755446672439575,0.3521699011325836,1.086296796798706,0.3017796576023102,0.42769843339920044,0.3319043517112732,1.1716315746307373,0.5046771168708801,0.37578436732292175,0.34329599142074585,1.1571439504623413,0.44375306367874146,0.46312883496284485,0.35908010601997375,1.2063002586364746,0.03220715373754501,0.3866053819656372,0.3719698190689087,1.1858576536178589,0.03619886934757233
up,0.48759767413139343,0.27148374915122986,-0.7797732949256897,0.9999521374702454,0.4965055286884308,0.25465378165245056,-0.8198229074478149,0.9999672770500183,0.5066370964050293,0.2520102858543396,-0.8195877075195312,0.9999518990516663,0.5164042115211487,0.24952207505702972,-0.8196511268615723,0.999962329864502,0.4671677350997925,0.2598981261253357,-0.8188955783843994,0.999976634979248,0.45728182792663574,0.2603854537010193,-0.8188831210136414,0.9999628067016602,0.4479856491088867,0.2614891827106476,-0.8189073801040649,0.999971330165863,0.5120416283607483,0.2588925063610077,-0.7985436916351318,0.9998955130577087,0.4262281358242035,0.26553651690483093,-0.8042250871658325,0.9999567866325378,0.5074493288993835,0.2754099667072296,-0.7473161220550537,0.9999025464057922,0.472093790769577,0.27989381551742554,-0.7501263618469238,0.9999095797538757,0.6015008687973022,0.2784351706504822,-0.6015923619270325,0.9990811944007874,0.3682929277420044,0.2969348132610321,-0.5983431935310364,0.9990850687026978,0.6867825984954834,0.38047266006469727,-0.5333730578422546,0.965552031993866,0.35116997361183167,0.39026784896850586,-0.54831463098526,0.9788879752159119,0.7138703465461731,0.4662294089794159,-0.6266227960586548,0.9811162352561951,0.2877294719219208,0.4740740656852722,-0.6304298043251038,0.96063631772995,0.7474939823150635,0.48174354434013367,-0.6954359412193298,0.9591207504272461,0.2671525478363037,0.49457815289497375,-0.7159788012504578,0.9259433746337891,0.7221192121505737,0.4837781488895416,-0.7116636037826538,0.9593978524208069,0.2878204584121704,0.49128177762031555,-0.7140870094299316,0.924302339553833,0.7047374844551086,0.47771140933036804,-0.6363812685012817,0.9301729202270508,0.30660733580589294,0.48001930117607117,-0.6363061666488647,0.895957887172699,0.5639510750770569,0.2922053337097168,0.015458266250789165,0.9984082579612732,0.4379176199436188,0.30562061071395874,-0.015488380566239357,0.9990671873092651,0.6461470723152161,0.3604916036128998,0.3462139964103699,0.12678343057632446,0.46243929862976074,0.3823159635066986,0.27542540431022644,0.23807451128959656,0.5930107831954956,0.38594087958335876,0.8977118134498596,0.052518922835588455,0.47964364290237427,0.3883124887943268,0.8023772239685059,0.08498048782348633,0.5762185454368591,0.3863769769668579,0.9543028473854065,0.05248623713850975,0.483801931142807,0.3862166702747345,0.8556772470474243,0.0686512440443039,0.5915261507034302,0.41514620184898376,0.9200949668884277,0.1096896156668663,0.49191516637802124,0.40132051706314087,0.8121824860572815,0.1507159173488617
up,0.49681153893470764,0.258717805147171,-1.2183862924575806,0.9999617338180542,0.5041142702102661,0.24266761541366577,-1.2461192607879639,0.9999691247940063,0.5124330520629883,0.2394268661737442,-1.2458608150482178,0.9999533891677856,0.5205604434013367,0.2365412414073944,-1.2459620237350464,0.9999686479568481,0.47775110602378845,0.2491052895784378,-1.2474499940872192,0.9999749660491943,0.46866554021835327,0.2515040338039398,-1.2474218606948853,0.9999568462371826,0.45957279205322266,0.2527615427970886,-1.247388482093811,0.9999702572822571,0.5120846033096313,0.2412021905183792,-1.1343414783477783,0.9999043345451355,0.4364463686943054,0.25299176573753357,-1.1469894647598267,0.9999487996101379,0.5126836895942688,0.2579549551010132,-1.1483627557754517,0.9999307990074158,0.4821881353855133,0.26506832242012024,-1.1527066230773926,0.9999306201934814,0.5969375371932983,0.26114621758461,-0.8016363978385925,0.9978058338165283,0.38307127356529236,0.29476553201675415,-0.8235390782356262,0.9985772371292114,0.6704045534133911,0.37483540177345276,-0.7157069444656372,0.9546615481376648,0.37449508905410767,0.38822245597839355,-0.7078821063041687,0.9545153379440308,0.7047262787818909,0.4619676470756531,-0.8527764678001404,0.9783923029899597,0.3891761302947998,0.4586259424686432,-0.8007579445838928,0.9590907692909241,0.7382692098617554,0.47445279359817505,-0.9441301226615906,0.9536668062210083,0.3776881694793701,0.47851404547691345,-0.8994248509407043,0.9218701720237732,0.7143340110778809,0.47760772705078125,-0.9752488136291504,0.9511807560920715,0.4002521336078644,0.4735119044780731,-0.9274900555610657,0.9205530285835266,0.6936498880386353,0.47001248598098755,-0.872092068195343,0.9262387752532959,0.410749226808548,0.4655006229877472,-0.8189480900764465,0.8999955058097839,0.557673990726471,0.28867077827453613,0.01442893035709858,0.9958283305168152,0.43734434247016907,0.3075859844684601,-0.013881818391382694,0.9975039958953857,0.6417396068572998,0.368167519569397,0.2885673940181732,0.17216554284095764,0.4878052771091461,0.39434298872947693,0.22391155362129211,0.43028122186660767,0.5801551342010498,0.4083658456802368,0.8463777303695679,0.08693993836641312,0.5073519349098206,0.39638152718544006,0.7857454419136047,0.18310143053531647,0.5588251352310181,0.40947186946868896,0.9046046137809753,0.06423135101795197,0.5080927014350891,0.39214932918548584,0.8420905470848083,0.12539225816726685,0.6006385684013367,0.4408087432384491,0.8219935297966003,0.22499996423721313,0.5275376439094543,0.4231860041618347,0.753338098526001,0.3111419081687927
up,0.4967843294143677,0.2597328722476959,-1.1455291509628296,0.9999517798423767,0.504117488861084,0.24393951892852783,-1.1781822443008423,0.9999595284461975,0.5123307108879089,0.24059849977493286,-1.1779433488845825,0.9999392628669739,0.5205257534980774,0.23771153390407562,-1.1780437231063843,0.9999600648880005,0.4779391884803772,0.25029706954956055,-1.1790128946304321,0.9999666213989258,0.4686696529388428,0.2524092495441437,-1.1789904832839966,0.9999414086341858,0.4598085284233093,0.2535569369792938,-1.1789793968200684,0.9999599456787109,0.5122774243354797,0.24208204448223114,-1.0903319120407104,0.9998730421066284,0.43650227785110474,0.2538645565509796,-1.1015583276748657,0.999928891658783,0.5125744938850403,0.2591489553451538,-1.0844889879226685,0.9999125003814697,0.4822869598865509,0.2660764455795288,-1.0886422395706177,0.9999103546142578,0.5970059633255005,0.2615821957588196,-0.7864437699317932,0.9969165325164795,0.3817622661590576,0.2972484230995178,-0.7921341061592102,0.9981527328491211,0.6708879470825195,0.3760906755924225,-0.7010666131973267,0.9515395164489746,0.3736305236816406,0.3883678615093231,-0.682406485080719,0.9533748626708984,0.7065694332122803,0.4659770429134369,-0.8137155771255493,0.9778334498405457,0.385728657245636,0.45924320816993713,-0.7836883664131165,0.960040271282196,0.7390457391738892,0.4760187268257141,-0.898846447467804,0.9514762163162231,0.37353041768074036,0.4790690839290619,-0.8795585036277771,0.9222379922866821,0.7168804407119751,0.4788922071456909,-0.9261426329612732,0.948290228843689,0.39617592096328735,0.4742804169654846,-0.902482807636261,0.9205613136291504,0.6959205865859985,0.4732518494129181,-0.8300596475601196,0.922608494758606,0.40719252824783325,0.4660409688949585,-0.7996580004692078,0.9004001021385193,0.5571807622909546,0.28835323452949524,0.015527634881436825,0.9950263500213623,0.43357136845588684,0.3067780137062073,-0.014949614182114601,0.997052013874054,0.6374866366386414,0.36704885959625244,0.2900521159172058,0.171112522482872,0.47477617859840393,0.39357227087020874,0.23875483870506287,0.4268326461315155,0.5616491436958313,0.41085344552993774,0.8813999891281128,0.08708637207746506,0.47193318605422974,0.40326792001724243,0.8184893131256104,0.181573748588562,0.5362767577171326,0.41287171840667725,0.9406927227973938,0.06502829492092133,0.4708203971385956,0.40112826228141785,0.8756284117698669,0.12458381056785583,0.581825315952301,0.4430921673774719,0.8560187220573425,0.22747404873371124,0.48814550042152405,0.4299052059650421,0.7819015383720398,0.31009921431541443
up,0.49682074785232544,0.2603854238986969,-1.2362576723098755,0.9999449849128723,0.5040597319602966,0.24464093148708344,-1.2644672393798828,0.9999514818191528,0.5122593641281128,0.24129444360733032,-1.2642406225204468,0.9999256134033203,0.5205005407333374,0.23835472762584686,-1.2643768787384033,0.9999523758888245,0.4778626561164856,0.250968873500824,-1.2655030488967896,0.9999598860740662,0.4685080945491791,0.25297635793685913,-1.2654743194580078,0.999927818775177,0.45964154601097107,0.2540641129016876,-1.2654736042022705,0.9999520778656006,0.5144002437591553,0.24255520105361938,-1.1524782180786133,0.9998413920402527,0.4364078640937805,0.2543744742870331,-1.1638708114624023,0.9999126195907593,0.5127869844436646,0.2598775029182434,-1.1658637523651123,0.9998964667320251,0.48227691650390625,0.2667335867881775,-1.1699892282485962,0.9998921751976013,0.602950394153595,0.2618485987186432,-0.8299246430397034,0.996429443359375,0.3809683322906494,0.3008211851119995,-0.8368706107139587,0.9979252219200134,0.6722129583358765,0.37659183144569397,-0.7621726393699646,0.9478752613067627,0.3734953999519348,0.3892340362071991,-0.7377893328666687,0.9523021578788757,0.7075602412223816,0.46784907579421997,-0.8991883397102356,0.9769191145896912,0.3839682340621948,0.4596542716026306,-0.8583709001541138,0.9602196216583252,0.7392323613166809,0.4773533046245575,-0.9931436777114868,0.9487442374229431,0.37255021929740906,0.4791584014892578,-0.959891140460968,0.9217073917388916,0.7168596386909485,0.47891077399253845,-1.0221095085144043,0.9446988701820374,0.3936993181705475,0.47453439235687256,-0.9875110983848572,0.9195220470428467,0.6960346102714539,0.47330978512763977,-0.9174714088439941,0.9174935221672058,0.40502697229385376,0.4664081037044525,-0.8769681453704834,0.8992973566055298,0.5570775866508484,0.28775909543037415,0.015592280775308609,0.9940242171287537,0.4306446611881256,0.30581414699554443,-0.015030250884592533,0.9965975284576416,0.6362468600273132,0.3652676045894623,0.29567965865135193,0.16607749462127686,0.4698277413845062,0.3908310830593109,0.2530207931995392,0.41330787539482117,0.5570651888847351,0.4110816717147827,0.8907265067100525,0.08430716395378113,0.471686452627182,0.39893144369125366,0.8411152958869934,0.17376643419265747,0.5315225124359131,0.4128621220588684,0.9504556059837341,0.06395264714956284,0.47199979424476624,0.39589840173721313,0.8990029692649841,0.1203039288520813,0.5780166387557983,0.4463512599468231,0.868838906288147,0.22243018448352814,0.4899616241455078,0.42544764280319214,0.8086392879486084,0.2985953986644745
up,0.49670982360839844,0.2608121633529663,-1.229607343673706,0.9999125003814697,0.503760814666748,0.24498869478702545,-1.259682297706604,0.9999169111251831,0.5119356513023376,0.24158354103565216,-1.2595123052597046,0.999867856502533,0.5202711224555969,0.23879432678222656,-1.2596988677978516,0.999920666217804,0.4773206412792206,0.2514355182647705,-1.2595973014831543,0.999930739402771,0.4676949977874756,0.2532908320426941,-1.2595902681350708,0.9998699426651001,0.45870551466941833,0.254154771566391,-1.2596648931503296,0.9999187588691711,0.5184373259544373,0.2421821504831314,-1.1578854322433472,0.9997275471687317,0.4362035095691681,0.25476622581481934,-1.1647567749023438,0.9998544454574585,0.5127270817756653,0.2603209912776947,-1.1632013320922852,0.9998335838317871,0.48218417167663574,0.266990602016449,-1.166308879852295,0.9998214244842529,0.612520158290863,0.26204854249954224,-0.8511106967926025,0.9956274628639221,0.37738704681396484,0.3032735288143158,-0.8507535457611084,0.9973751306533813,0.674582839012146,0.37652164697647095,-0.7911478877067566,0.9441701173782349,0.3700917363166809,0.3896986246109009,-0.7659301161766052,0.9483136534690857,0.7084819078445435,0.4675612449645996,-0.9159488081932068,0.9761975407600403,0.3791120648384094,0.4578962028026581,-0.874397337436676,0.956450343132019,0.7393158078193665,0.47742265462875366,-1.0068867206573486,0.9459750652313232,0.36688825488090515,0.4750538468360901,-0.9750931859016418,0.9136460423469543,0.7168089151382446,0.4779585301876068,-1.0321465730667114,0.940926194190979,0.38825085759162903,0.47038084268569946,-0.9962823390960693,0.9099676609039307,0.6961169838905334,0.4724770486354828,-0.9321592450141907,0.9114893078804016,0.400511771440506,0.4632313847541809,-0.890972375869751,0.8881126046180725,0.5572128295898438,0.28584858775138855,0.015930740162730217,0.9933043718338013,0.4305589497089386,0.3050479292869568,-0.015485049225389957,0.9962770938873291,0.6181306838989258,0.3647361695766449,0.37103214859962463,0.15723241865634918,0.46546077728271484,0.38043728470802307,0.315154105424881,0.3920940160751343,0.529298722743988,0.39995434880256653,1.0151695013046265,0.07855980843305588,0.45283013582229614,0.38536760210990906,0.9408378601074219,0.16210302710533142,0.5040336847305298,0.400751531124115,1.0811086893081665,0.06011028215289116,0.45152831077575684,0.3844470977783203,1.0034589767456055,0.11289504170417786,0.5444169044494629,0.42946332693099976,1.0143381357192993,0.20755596458911896,0.4624910354614258,0.40558359026908875,0.9198014736175537,0.27836793661117554
up,0.49592697620391846,0.26997533440589905,-1.0935593843460083,0.9999022483825684,0.5035112500190735,0.2527181804180145,-1.113957166671753,0.9999095797538757,0.5118876695632935,0.2494295835494995,-1.113844871520996,0.999858558177948,0.5202285647392273,0.2470189332962036,-1.1141120195388794,0.9999139904975891,0.47664567828178406,0.2589418292045593,-1.11149001121521,0.99992436170578,0.4674699306488037,0.2598264813423157,-1.1115587949752808,0.9998615980148315,0.4581436812877655,0.26141101121902466,-1.1117023229599,0.9999125599861145,0.5193183422088623,0.2519490718841553,-1.0072757005691528,0.9997140765190125,0.4353090822696686,0.2618287205696106,-1.0087283849716187,0.9998502731323242,0.5127019286155701,0.2710331678390503,-1.028424859046936,0.9998093247413635,0.4815867841243744,0.28017058968544006,-1.0287251472473145,0.9997999668121338,0.613100528717041,0.26776638627052307,-0.7311885952949524,0.9956375360488892,0.37681132555007935,0.3083127737045288,-0.7309733629226685,0.9973559975624084,0.6784639954566956,0.3771245777606964,-0.6707449555397034,0.9390023946762085,0.36993923783302307,0.3932517468929291,-0.6235967874526978,0.941727876663208,0.7085994482040405,0.4679184556007385,-0.7954115867614746,0.9755679368972778,0.38333457708358765,0.46029746532440186,-0.6998376250267029,0.9508348107337952,0.7411819696426392,0.48011812567710876,-0.873927891254425,0.9458880424499512,0.3707330524921417,0.4762624502182007,-0.7811950445175171,0.907853901386261,0.7168911099433899,0.48042726516723633,-0.8944645524024963,0.9408056139945984,0.3912564516067505,0.4707421064376831,-0.8011220693588257,0.9039751887321472,0.6966179013252258,0.47460371255874634,-0.8091585636138916,0.9110115766525269,0.40335312485694885,0.4643201231956482,-0.7137573957443237,0.8811681866645813,0.55572909116745,0.28577739000320435,0.015816738829016685,0.9936920404434204,0.4303123354911804,0.3046862483024597,-0.015399254858493805,0.9965240359306335,0.6144112348556519,0.35594305396080017,0.36593618988990784,0.14914242923259735,0.4598585069179535,0.3707042932510376,0.30056479573249817,0.3770686089992523,0.5306133031845093,0.377921998500824,0.947869598865509,0.07294858992099762,0.4562845528125763,0.3638991713523865,0.8778010010719299,0.15289710462093353,0.5073997974395752,0.37655365467071533,1.008733868598938,0.05656551197171211,0.45752018690109253,0.36133018136024475,0.9366927146911621,0.10733295977115631,0.5419397354125977,0.4075843393802643,0.9563424587249756,0.1916259080171585,0.4611302614212036,0.38353851437568665,0.8636175990104675,0.2587151527404785
up,0.4958711266517639,0.2830463945865631,-1.063170313835144,0.9999029040336609,0.5038517713546753,0.26496610045433044,-1.0848751068115234,0.9999110698699951,0.5129624605178833,0.26180189847946167,-1.08472740650177,0.9998618364334106,0.5215663909912109,0.259551078081131,-1.0849477052688599,0.999915361404419,0.47662174701690674,0.27098676562309265,-1.0831012725830078,0.9999261498451233,0.46742919087409973,0.271726131439209,-1.083176612854004,0.9998663663864136,0.4578489661216736,0.27366045117378235,-1.0833102464675903,0.9999151229858398,0.5255927443504333,0.2647806406021118,-0.9795745611190796,0.9997227191925049,0.4346446096897125,0.2734381854534149,-0.9845489263534546,0.9998569488525391,0.5130190849304199,0.28668150305747986,-0.9976164698600769,0.9998102784156799,0.48137328028678894,0.2925500273704529,-0.9989804625511169,0.9998051524162292,0.6176512837409973,0.27468255162239075,-0.7065293788909912,0.9957889318466187,0.3767490088939667,0.3123319745063782,-0.7047949433326721,0.9974740147590637,0.6833280324935913,0.3817318379878998,-0.6368342041969299,0.9367031455039978,0.36877092719078064,0.39742007851600647,-0.5975471138954163,0.9396489262580872,0.7103366255760193,0.4717423617839813,-0.7555037140846252,0.9748358726501465,0.3824634552001953,0.4659159183502197,-0.6857614517211914,0.9483056664466858,0.7449093461036682,0.48339933156967163,-0.8329997062683105,0.9453791379928589,0.3443262577056885,0.4921847879886627,-0.769204318523407,0.9057804942131042,0.7207872867584229,0.48402419686317444,-0.8531420230865479,0.9402828812599182,0.38674378395080566,0.4767899513244629,-0.7890292406082153,0.9021672606468201,0.7000958919525146,0.47904932498931885,-0.7683313488960266,0.910190999507904,0.3997730612754822,0.47009435296058655,-0.6996987462043762,0.8787740468978882,0.5563393831253052,0.2881055474281311,0.01627119816839695,0.994135320186615,0.4301466643810272,0.3047792911529541,-0.015905141830444336,0.9967909455299377,0.6095369458198547,0.35606253147125244,0.3853781819343567,0.1422935575246811,0.4495214521884918,0.37057194113731384,0.29190579056739807,0.35950225591659546,0.5363661646842957,0.38302716612815857,0.9561863541603088,0.06796816736459732,0.46213498711586,0.37022313475608826,0.8631439805030823,0.14375533163547516,0.5143836140632629,0.3827962279319763,1.017348051071167,0.053599726408720016,0.4621574282646179,0.3673669397830963,0.9224899411201477,0.10193253308534622,0.5508904457092285,0.4124751687049866,0.9755867123603821,0.17759740352630615,0.4714027941226959,0.3920864462852478,0.8588895201683044,0.24130134284496307
up,0.4958307445049286,0.3010793924331665,-1.0147645473480225,0.9998916387557983,0.5040335655212402,0.2737215459346771,-1.042292833328247,0.9999008774757385,0.5132737755775452,0.2714850902557373,-1.042168140411377,0.9998477101325989,0.5218943953514099,0.2699340879917145,-1.0423716306686401,0.9999070167541504,0.4765976071357727,0.2785167396068573,-1.0407438278198242,0.9999195337295532,0.46742919087409973,0.279348224401474,-1.0408002138137817,0.9998569488525391,0.4578450620174408,0.2811949849128723,-1.0409343242645264,0.9999091625213623,0.5297768115997314,0.26404422521591187,-0.9564103484153748,0.9996951222419739,0.4350094199180603,0.28077778220176697,-0.9585750699043274,0.9998492002487183,0.5130685567855835,0.29160580039024353,-0.9583524465560913,0.9997867345809937,0.48129138350486755,0.29611071944236755,-0.9597169756889343,0.9997912049293518,0.6235613822937012,0.28192049264907837,-0.7053993344306946,0.9958036541938782,0.37749579548835754,0.3159337043762207,-0.6987543702125549,0.9975497126579285,0.689132571220398,0.3820273280143738,-0.639370858669281,0.9306949973106384,0.36076632142066956,0.4010900557041168,-0.608031153678894,0.9392163753509521,0.7117844223976135,0.4717823266983032,-0.7646471858024597,0.9740850925445557,0.34882915019989014,0.470986008644104,-0.7161687612533569,0.9475905895233154,0.7476679682731628,0.48318231105804443,-0.8409273028373718,0.9455766677856445,0.3160528242588043,0.49827539920806885,-0.8039089441299438,0.9063016772270203,0.723930299282074,0.4847419559955597,-0.8597632050514221,0.9405452013015747,0.3410988450050354,0.4891485273838043,-0.8132423758506775,0.9031397104263306,0.7026422023773193,0.47999539971351624,-0.7767571210861206,0.9099814295768738,0.3646935224533081,0.47918376326560974,-0.7286815643310547,0.8794944286346436,0.5568035840988159,0.28777074813842773,0.015550839714705944,0.9945405125617981,0.4307439625263214,0.30340227484703064,-0.015218055807054043,0.9970365762710571,0.5965061783790588,0.3507067859172821,0.38212642073631287,0.1368751972913742,0.44008564949035645,0.358600914478302,0.3138590157032013,0.3391953408718109,0.5355793237686157,0.3779103457927704,0.9548174738883972,0.06344104558229446,0.46119269728660583,0.3661686182022095,0.873526930809021,0.1345064491033554,0.5174956321716309,0.3772768974304199,1.016517996788025,0.051048487424850464,0.46496593952178955,0.3648870885372162,0.9319127202033997,0.09585534781217575,0.5444790124893188,0.4083026349544525,0.9765110611915588,0.16540148854255676,0.4676474332809448,0.39048972725868225,0.8699432015419006,0.2244490385055542
up,0.4977172911167145,0.30374425649642944,-1.113856554031372,0.999891459941864,0.504224419593811,0.2798040211200714,-1.1419775485992432,0.9999028444290161,0.5138020515441895,0.2778412997722626,-1.1418182849884033,0.999851405620575,0.5225205421447754,0.27657708525657654,-1.1420106887817383,0.9999088644981384,0.47715893387794495,0.2938894033432007,-1.1404175758361816,0.9999219179153442,0.4677906930446625,0.2953832447528839,-1.140462040901184,0.9998618960380554,0.45810699462890625,0.29701441526412964,-1.1405757665634155,0.9999116063117981,0.5329470038414001,0.26799631118774414,-1.0367536544799805,0.9997009038925171,0.434977650642395,0.2866656184196472,-1.0386656522750854,0.9998544454574585,0.513046383857727,0.2947160303592682,-1.0487043857574463,0.9997878074645996,0.4810642898082733,0.29972270131111145,-1.0501006841659546,0.9997961521148682,0.6225993037223816,0.28573232889175415,-0.7490161657333374,0.9959394335746765,0.37747034430503845,0.32163065671920776,-0.7381623387336731,0.9976924061775208,0.6942176222801208,0.38169065117836,-0.6705763936042786,0.926186203956604,0.3556486666202545,0.40189844369888306,-0.6192674040794373,0.9411510825157166,0.715080738067627,0.47135061025619507,-0.7807528376579285,0.9733893275260925,0.31098470091819763,0.4732379913330078,-0.7379389405250549,0.9491965174674988,0.7526701092720032,0.48311904072761536,-0.8621792793273926,0.945228636264801,0.29682961106300354,0.4997123181819916,-0.8301389813423157,0.9092448353767395,0.726958155632019,0.4852559566497803,-0.8889766931533813,0.9402421712875366,0.3158670961856842,0.4946282207965851,-0.8481335043907166,0.9064774513244629,0.7059800624847412,0.48071619868278503,-0.7953366637229919,0.9095076322555542,0.32735422253608704,0.48434457182884216,-0.7522699236869812,0.8833961486816406,0.5572091937065125,0.3030073940753937,0.012905959039926529,0.9949299693107605,0.4307748079299927,0.31397438049316406,-0.012439345940947533,0.9972554445266724,0.6033535599708557,0.3584767282009125,0.38422533869743347,0.13439710438251495,0.43404823541641235,0.3645724356174469,0.30859577655792236,0.3207989037036896,0.5387603640556335,0.3962239921092987,0.9680459499359131,0.06042255461215973,0.45560574531555176,0.38995540142059326,0.9131317138671875,0.12513498961925507,0.5192713141441345,0.398055762052536,1.0301697254180908,0.049618788063526154,0.46015068888664246,0.39213529229164124,0.9763069152832031,0.09015293419361115,0.5511385202407837,0.4274764657020569,0.9747666120529175,0.15695583820343018,0.4697277545928955,0.4211602509021759,0.9040720462799072,0.20910786092281342
